0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","FBI,Trump Aide,The Russian Government","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
1343,"EUROVISION, ESCITA, ESC2017",I CAN'T BELIEVE WE LOSE TO PEOPLE THAT DON'T EVEN KNOW WHAT A BIDET IS,,bidet,itsbrokenarrow,nan,[],nan
1344,Eurovision,i can't believe i miss the,,nan,ddbracewell,nan,[],nan
1345,nan,Huge respect to whoever on @bbceurovision had to write the subtitles for tonight's show! You nailed it!!…,,;;,DrClarkIPresume,nan,[],nan
1346,EUROVISION,how it feels to be american rn,,nan,thehecticglow_,nan,[],nan
1347,eurovision,Honestly have watched @luciejones1 performance at  about 10 times now. Stunning,,;,mrh0691,nan,[],nan
1348,Eurovision,history repeats itself,,nan,cujohtxt,nan,[],nan
1349,"Eurovision, UFC211, Portugal, WhitePeople",Hillary Clinton in 1975: Defends a Child Rapist   i,Hillary Clinton,hillary clinton,ZukileAmethyst,hillary clinton,['hillary clinton'],hillary clinton
1350,"Eurovision, UFC211, Portugal, WhitePeople",Hillary Clinton - a true story of murder   i,Hillary Clinton,hillary clinton,ZukriDionicio,hillary clinton,['hillary clinton'],hillary clinton
1351,Eurovision,"Hi @JunckerEU, quick question - why is  being presented in English? Thought it was ""losing its importance in Europe""? Thanks",Europe,english;europe;,5B8BI,europe,['europe'],nan
1352,nan,"Hey Africa, North America, South America, Antarctica. We Europe are drunk and we are taking Australia with us.… ","Africa,North America,South America,Antarctica,Europe,Australia","africa, north america, south america, antarctica; europe,australia",42shadesofgeek,"africa,north america,south america,antarctica,europe,australia","['antarctica', 'south america', 'australia', 'north america', 'africa', 'europe']","europe,australia"
1353,Eurovision,Hey @SBS Can we have a competition where we can vote for next years Aussie  entry? I need the Eurovision season to last longer!!,,aussie; eurovision,probably,nan,[],nan
1354,"Eurovision, Portugal","Here are the full results of  2017 Grand Final! ?
Congratulations to  who won for the first tim…",,;,porpushe,nan,[],nan
1355,"Eurovision, MDA","HELL YEAH EPIC SAX MAN IS BACK, IM FULLY ERECT   100000/10",EPIC SAX,sax,orik_i_bolik,epic sax,[],nan
1356,Eurovision,helena paparizou was th best eurovision winner in eurovision history i stand by that forever,"helena,eurovision",nan,nic0le_tee,"helena,eurovision",[],nan
1357,nan,"He's Ukranian, the same guy who attacked Gigi Hadid on the runway, Anna Wintour, Brad Pitt. Serial pest. Knob. ","Gigi Hadid,Anna Wintour,Brad Pitt","ukranian, gigi hadid, anna wintour, brad pitt;;",Caffy49,"gigi hadid,anna wintour,brad pitt","['anna wintour', 'gigi hadid', 'brad pitt']",gigi hadid
1358,nan,"He's only 17, he sings like an angel and he can SUMMON ELECTRICITY. Look out @Harry_Styles! @KristianKostov_…",,;;,Meghan0707,nan,[],nan
1359,Eurovision,"He's like ""I won? Okay, I'll take it.""  ",,;,Veronika__Eve,nan,[],nan
1360,nan,He wasn't Australian!! VINDICATED!!,,australian;,madmanwithapen,nan,[],nan
1361,Eurovision,"he protec
but he also atac
 ",,;;,kookminvasion,nan,[],nan
1362,nan,he has an external pacemaker and is waiting for a heart transplant. don't talk shit about him,,;,disbetch,nan,['heart transplant'],nan
1363,nan,He actually was not even an Australian.,,australian,GreenEpidemic,nan,[],nan
1364,Eurovision,Having a  party in Florida! Forcing all my family to watch ???,Florida,florida;,najera_imelda,florida,['florida'],nan
1365,Eurovision,HARD BORDER NOW,,nan,GuyCLJohnston,nan,[],nan
1366,eurovision,Haha I just watched  and I found this weird and strange haha,,nan,sjlangs,nan,[],nan
1367,"Eurovision, Eurovision","Greece won the Euros in 2004
Greece won  in 2005

Portugal won the Euros in 2016
Portugal win  in 2017...?",Greece,"greece, euros; greece;;portugal, euros; portugal",CarlitaLincecum,"greece,greece,2005 portugal,portugal","['greece', 'greece', 'portugal', 'portugal']","greece,greece,portugal,portugal"
1368,"Portugal, Eurovision",Good morning and congratulations to ! Not a surprise! ?,,;,LaurisReiniks,nan,[],nan
1369,nan,"good evening europe daniel calling! my big points would go to:

armenia - 12
italy - 10 
belgium - 8
netherlands - 6
sweden - 7","europe daniel,armenia","europe, daniel;;armenia;italy;belgium; netherlands; sweden",phanlover_13,"europe daniel,armenia,italy",[],nan
1370,eurovision,God the hosts of  are funny lol,God,nan,sjlangs,god,[],nan
1371,nan,"God damn it, someone with an Australian flag jumped on stage and pulled their pants down. This is why we can't have nice things. ",,australian;,PatrickL0311,nan,[],nan
1372,Eurovision,god bless,,nan,_chweyuk,nan,[],nan
1373,Eurovision,"Germany in recent  :

2015: 27th place
2016: 26th place
2017: 25th place
. 
. 
2040: 1st place

We're coming for it!",Germany,germany;;;;;,jonas_free,germany,['germany'],germany
1374,"Eurovision, UFC211, Portugal, WhitePeople",George Soros: I carry potent messianic fantasies   i,George Soros,george soros,YeyenAmitab,george soros,['george soros'],nan
1375,"Eurovision, UFC211, Portugal, WhitePeople",George Soros wants to bring down Europe's borders   i,"George Soros,Europe","george soros, europe",YoyaClarice,"george soros,europe","['george soros', 'europe']",george soros
1376,"Eurovision, UFC211, Portugal, WhitePeople",George Soros thinks he's God   i,"George Soros,God",george soros,YongNajir,"george soros,god",['george soros'],george soros
1377,"Eurovision, UFC211, Portugal, WhitePeople",George Soros Feels No Guilt In Helping The Nazis   i,George Soros,"george soros, nazis",ZebedeeGrampa,george soros,[],"george soros,nazis"
1378,nan,Fuck. ???,,;,whoisgsk,nan,[],nan
1379,nan,Fuck you.,,nan,qualeatuamoca,nan,[],nan
1380,nan,Fuck,,nan,whoisgsk,nan,[],nan
1381,"occidentaliskarma, Eurovision, CelebrateDiversity, 12points",From Mexico @frankgabbani     @EurovisionMex,Mexico,mexico,EurovisionMex,mexico,[],mexico
1382,"BBC, ISIS","From : Brilliant  parody!!!
I EXPLODED... from laughter!
Only INFIDELS allowed to watch!
   
",,;;;,zlando,nan,[],nan
1383,"subtle, Eurovision",France. OR MAYBE SOME OTHER COUNTRY HOW COULD WE TELL FROM THIS STAGING?,France,france;,williammoalaeua,france,['france'],nan
1384,"Eurovision, UFC211, WangoTangoAmauryEscoto","Forfurther inquiry





 ",,nan,IslamPeace22,nan,[],nan
1385,"Eurovision, UF, WangoTangoAmauryEscoto","For further inquiry?


 


 ",,nan,alfares_dr,nan,[],nan
1386,"Eurovision, WangoTangoAmauryEscoto","For further inquiry?




 ",,nan,IslamPeace22,nan,[],nan
1387,"Eurovision, UF, WangoTangoAmauryEscoto","For further inquiry?





 ",,nan,alfares_dr,nan,[],nan
1388,"Eurovision, UFC211, WangoTangoAmauryEscoto","For further inquiry
Www.Whyislam.p




 ",,;;,alfares_dr,nan,"['www', 'www.whyislam.p']",nan
1389,"Eurovision, UFC211, WangoTangoAmauryEscoto","For further inquiry





 ",,nan,alfares_dr,nan,[],nan
1390,"LosAngeles, ILLMUZAKMANAGEMENT, tourlife, MIXTAPE, Eurovision",Flight Back to   2day show   VIP meet&amp;greet $48.00 plus  parkinglot gate 8  party,,nan,24HOURGRIND,nan,[],nan
1391,Eurovision,First they win the EUROs now it's looking like they will win the  Portugal is taking over Europe ??,"Portugal,Europe","portugal, europe",t1qRzmJY8lKzTiR,"portugal,europe","['europe', 'portugal']","portugal,europe"
1392,Eurovision,EXPERIENCE TRANQUILITY,,nan,CernSkull,nan,[],nan
1393,eurovision,expectations vs reality,,nan,CarlitaLincecum,nan,[],nan
1394,nan,"Everyone: This sounds like Titanium by David Guetta and Sia

Germany: ThIs SouNdS LiKe tiTaNIum bY DavID gUeTta aNd… ","Titanium,David Guetta,DavID gUeTta","titanium, david guetta, sia; germany, titanium, david guetta",mtvjai,"titanium,david guetta,germany,david guetta","['germany', 'david guetta', 'david guetta']","david guetta,sia"
1395,Eurovision,"everyone: since when is australia in europe? 

austalia: SiNcE wHeN iS aUsTrAlia iN eUrOpE? 

 ","europe,eUrOpE","australia, europe; australia, europe",piccolocuo,"europe,europe",[],nan
1396,eurovision,"Eurovision voting for a guy who hates eurovision is what 2017 is all about really, isn't it?","Eurovision,eurovision",eurovision,TezMillerOz,"eurovision,eurovision",[],nan
1397,Eurovision,"Europe: but Australia isn't in Europe? 

Eurovision: BUt auStraLIA iSnT IN euROpe? 

 ","Europe,Australia,Europe,Eurovision,auStraLIA,euROpe","europe, australia; eurovision, australia",Pony_Farts,"europe,australia,europe,eurovision,australia,europe","['europe', 'europe', 'australia']","australia,australia"
1398,Eurovision,"Europe, this is your last chance to keep us in, vote for us for a change! ",Europe,europe,uCKMSaU6Y5vAQbL,europe,['europe'],nan
1399,nan,ed balls listens to evanescence pass it on,evanescence,"ed balls, evanescence",ella_raddo,evanescence,[],nan
1400,nan,"Duets are for TWO people, they said.
You can't sing two parts ALONE, they said.
It'll be weird, they said.
Croatia:… ",Croatia,;;;croatia,kyleo71,croatia,['croatia'],nan
1401,Eurovision,"Dude I like your song, don't go all Ryan Gosling in La La Land on me. ","Ryan Gosling,La La Land","ryan gosling, la la land",yjpjzPiWlo8RbFO,"ryan gosling,la la land",['ryan gosling'],"ryan gosling,la la land"
1402,"Eurovision, Britain",Dont forget that if you drink/drug drive after  you may end up with more points than,,nan,megjojo20,nan,[],nan
1403,EUROVISION,don't worry guys we could still win the electoral college,,electoral college,Matt_SpaceOtaku,nan,[],nan
1404,"eurovision, manelnavarro",Don't worry bro... I got you @ManelNMusic,,;,paulablaux,nan,[],nan
1405,Eurovision,Do it for your lover,,nan,CarlitaLincecum,nan,[],nan
1406,"EurovisionRTVE, Eurovision, ESC2017",DO IT FOR THE LAST PLACE  ???,,nan,Hannah_DeForest,nan,[],nan
1407,"BLR, Eurovision",Didnt even know this was a country,,nan,mattismylife97,nan,[],nan
1408,nan,did that happen for real?,,nan,DessertsRadio,nan,[],nan
1409,nan,Deeply disturbing!,,nan,DiChristine,nan,[],nan
1410,Eurovision,"Death, Taxes and this  ",,texas,chrisomni,nan,[],nan
1411,Eurovision,"Dear Australia, WE LOVE YOU! ",Dear Australia,australia,BsQ25IIwfgzESDg,dear australia,['australia'],nan
1412,nan,DEAD ?????,,nan,oBfDHDdfkKWSbz5,nan,[],nan
1413,"Brexit, Eurovision",Cue the  jokes,,nan,williammoalaeua,nan,[],nan
1414,eurovision,CROATIA TO WIN! (also bonus points to yodelling Romania and treadmill Sweden),"CROATIA,Romania,Sweden","croatia; romania, sweden",najera_imelda,"croatia,romania,sweden","['sweden', 'romania', 'croatia']","croatia,romania"
1415,"Eurovision, POR",CREEPY FINGERS 0/10,,nan,mattismylife97,nan,[],nan
1416,"Portugal, Eurovision","Congratulations, ! Worthy winner of  in Kyiv!

Congratulations also to Ukraine for hosting a superb song contest!","Kyiv,Ukraine",; kyiv; ukraine,FSwissmartini,"kyiv,ukraine",['ukraine'],ukraine
1417,Eurovision,"Congratulations Portugal  
You did great see you in Lisbon next year ???????? ",Lisbon,portugal; lisbon,kentkristensen0,"congratulations portugal,lisbon","['lisbon', 'portugal']",lisbon
1418,"Eurovision, Moldova, sunstrokeproject, EpicSaxGuy",Congratulations Moldova for the 3rd place ??,Congratulations Moldova,moldova,carpe_canem,congratulations moldova,['moldova'],moldova
1419,"Portugal, Eurovision, Bulgaria, portugaleurovision",Congrats to  for the victory at . Also to  for coming in a strong 2nd place!,,;,betbitlive,nan,[],nan
1420,eurovision,choose your fighter,,nan,igelzeit,nan,[],nan
1421,Eurovision,"CHOOSE YOUR FIGHTER

 ",,nan,ShortBeckie,nan,[],nan
1422,Eurovision,Carl shook off his disappoint that Le Pen lost and performed quite well tonight. @Sargon_of_Akkad,"Carl,Le Pen","Carl,le pen;",federer231,"carl,le pen",[],"carl,le pen"
1423,EUROVISION,"Can we get skepsis, darkzy or bru-c representing us on  next year",,nan,rFcdRiwgGu9726F,nan,[],nan
1424,"eurovision, arm",By celebrate diversity did we mean 6 armed women,,nan,jojothehobbit,nan,[],nan
1425,Eurovision,Buzzfeed Germany has no chill,Germany,buzzfeed germany,badpromdate,germany,['buzzfeed'],buzzfeed germany
1426,Eurovision,"Britain's Lucie Jones wins a standing ovation after her dazzling  performance
","Britain,Lucie Jones","britain, lucie jones",NewsInTheWorld,"britain,lucie jones","['britain', 'lucie jones']",lucie jones
1427,eurovision,"Britain, can we have your scores please... 
 ",Britain,britain,gareth_hurley,britain,['britain'],nan
1428,"Eurovision, GRE",Bring back the gorilla... 0/10,,gorilla;,mattismylife97,nan,[],nan
1429,Eurovision,BREAKING: Last minute entry into the !,,nan,rWcW228kQCDBqpl,nan,[],nan
1430,Eurovision,"Bowie is dead, and this song makes it seem like he never lived
",Bowie,bowie,FlagellumOBrien,bowie,[],bowie
1431,Eurovision,"Bottoms up. ?
 ",,nan,kyleo71,nan,[],nan
1432,"Eurovision, pol",Boobs,,nan,mattismylife97,nan,[],nan
1433,nan,Bless,,nan,suga4town,nan,[],nan
1434,"Eurovision, UFC211, Portugal, WhitePeople",Bill and Hillary Clinton Body Count   i,"Bill,Hillary Clinton Body","bill, hillary clinton",ZQuenton,"bill,hillary clinton body",['bill'],"bill,hillary clinton body count i"
1435,"AUS, Eurovision","Best one so far, but that doesn't really say much  ",,nan,mattismylife97,nan,[],nan
1436,"AUS, SBSEurovision, eurovision","Besides, I think next year we should just enter Sia to troll with everybody.   ",,sia,Ky1i3F,nan,[],nan
1437,eurovision,"Believe me, it is. While liberals are raving over  the details always been on @TomiLahren &amp; @seanhannity… ",,;liberals,TrumpResistX,nan,[],nan
1438,"Euro, EU, Eurovision, Australia","Because the  vision is to assimilate the whole world. Resistance is futile! ;)
  
",,;;,realcreteguy,nan,[],nan
1439,eurovision,"beautiful cinnamon roll too good for this world, too pure  ",,cinnamon roll,Oskolok__,nan,[],nan
1440,"esc2017, Eurovision, eurovision17",Beautiful @birgitstauber!,,nan,GermanActress,nan,[],nan
1441,"Eurovision, Portugal",BBC News -  2017: 's ballad wins contest,BBC News,bbc news,leonjwilliams,bbc news,['bbc'],bbc news
1442,Eurovision,BBC are already on to Adele.,Adele,"bbc, adele",Harkinson,adele,['bbc'],bbc
1443,"Eurovision, WhitePeople",Barack Obama was Caught Smoking Crack in Limousine with Gay Lover   b,"Barack Obama,Limousine,Gay Lover","barack obama, limousine",vcapozzi2,"barack obama,limousine,gay lover","['gay lover', 'barack obama']","barack obama,gay lover"
1444,Eurovision,Azerbaijan isn't actually a real country but no one seems to have noticed.,Azerbaijan,azerbaijan,yerolcusu,azerbaijan,['azerbaijan'],azerbaijan
1445,"EUROVISION, ESC2017",AUSTRALIA WE LET YOU PARTICAPATE THIS ONCE AND THIS IS THE THANKS WE GET???,,australia,elsinga86,nan,['australia'],australia
1446,eurovision,Australia is offshoring so many jobs that even their mooning is being performed by foreigners,Australia,australia,polypep,australia,['australia'],australia
1447,EUROVISION,Australia is my favourite country in Europe,"Australia,Europe","australia, europe",emmabakerx,"australia,europe","['europe', 'australia']","australia,europe"
1448,Eurovision,ATTENTION: Arse-bearer at the !,,nan,0242XIhr56fj56G,nan,[],nan
1449,Eurovision,At least you don't need this  voting guide this year. Or do you....?,,;;,passthedolma,nan,[],nan
1450,nan,"as if we weren't already unpopular, post-brexit united kingdom may be the first contestant to actually get negative points! ",united kingdom,united kingdom,lovliestpmI,united kingdom,[],nan
1451,nan,As I said to @navahw: Nothing says Ukraine to me quite like a chainmail tunic and leather-clad background dancers.…,Ukraine,ukraine,navahw,ukraine,['ukraine'],ukraine
1452,eurovision,Are they complaining about Australia in  because of how well we do in the commonwealth games?,Australia,"australia, commonwealth games",MattHarveyStuff,australia,"['australia', 'the commonwealth games']",australia
1453,nan,Apparently I must censor myself because some effeminates are watching tv.,,nan,ABrexitBriton,nan,[],nan
1454,Eurovision,And you're wondering why we're leaving?,,nan,shschmidt,nan,[],nan
1455,Eurovision,and with that swift but firm booty shake - australia were never invited back,,nan,RaeRawrRae1,nan,[],nan
1456,Eurovision,And the award for best Eurovision commentary goes @GrantAgnew ???,,eurovision,V2x82amZL4kB69p,nan,[],nan
1457,"Eurovision, ESC2017",And Portugal have won  for the first time! Congratulations Salvador Sobral!,"Portugal,Salvador Sobral",portugal; salvador sobral,Eurobloccat,"portugal,salvador sobral","['salvador sobral', 'portugal']",portugal
1458,Eurovision,Amusing ourselves between  songs by looking for dancing queens on  (YT13 Add42497…,queens,nan,awildart,queens,[],nan
1459,Eurovision,Americans on Twitter during  - now you know how us Europeans feel during Superbowl ?,"Twitter,Europeans","americans, twitter, europeans, superbowl",allie_sumner,"twitter,europeans",['twitter'],nan
1460,Eurovision,All the Americans in my timeline are jealous of  and we tell them that's why we don't go to war anymore,,americans,maggieinlondon,nan,[],nan
1461,"Eurovision, ESC2017",Ahhhhh the winning  song; 'Amar Pelos Dois' sung by Salvador and his sister Luisa.,"Amar Pelos Dois,Salvador,Luisa","amar pelos dois, salvador, luisa",SerendipitySays,"amar pelos dois,salvador,luisa","['amar pelos dois', 'luisa', 'salvador']","salvador,luisa."
1462,Eurovision,"Ah, this is boring. Check our the best ever  winner. Fairytale by Alexander Rybak. ",Alexander Rybak,";; fairytale, alexander rybak",CraigCarrigan2,alexander rybak,['alexander rybak'],alexander rybak.
